Target_Role,Job Title,Company,Job URL,Required_Degree,Extracted_Skills
FinTech Software Engineer,Principal FinTech Software Engineer Developer,MillenniumIT ESP,https://rooster.jobs/sl-jobs/fintech-software-engineer-434771,BSc (Hons) in Computer Science,"['Microservices', 'Kafka', 'REST API', 'Cryptography', 'High Concurrency', 'ISO 8583', 'Docker']"
FinTech Software Engineer,Senior FinTech Software Engineer Specialist,Pearson Lanka,https://rooster.jobs/sl-jobs/fintech-software-engineer-273351,BSc in Finance,"['Java', 'Spring Boot', 'Kafka', 'High Concurrency', 'REST API', 'Cryptography', 'PostgreSQL', 'Payment Gateways']"
FinTech Software Engineer,Senior FinTech Software Engineer Specialist,Hatton National Bank,https://topjobs.lk/sl-jobs/fintech-software-engineer-103976,BSc (Hons) in Software Engineering,"['High Concurrency', 'PostgreSQL', 'ISO 8583', 'Kafka', 'Spring Boot', 'Go']"
FinTech Software Engineer,FinTech Software Engineer,CodeGen,https://rooster.jobs/sl-jobs/fintech-software-engineer-514494,Not Specified / Equivalent Experience,"['Microservices', 'ISO 8583', 'Spring Boot', 'Java']"
FinTech Software Engineer,FinTech Software Engineer,Zone24x7,https://rooster.jobs/sl-jobs/fintech-software-engineer-528035,BSc (Hons) in Computer Science,"['High Concurrency', 'Java', 'ISO 8583', 'Payment Gateways', 'REST API', 'Docker', 'Cryptography', 'PostgreSQL']"
FinTech Software Engineer,Associate FinTech Software Engineer,Zone24x7,https://topjobs.lk/sl-jobs/fintech-software-engineer-316571,Not Specified / Equivalent Experience,"['ISO 8583', 'Java', 'Payment Gateways', 'Spring Boot', 'Docker', 'Microservices', 'PostgreSQL']"
FinTech Software Engineer,Senior FinTech Software Engineer Specialist,Virtusa,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-156328,BSc (Hons) in Software Engineering,"['PostgreSQL', 'Spring Boot', 'High Concurrency', 'Go', 'Security', 'Kafka', 'Docker']"
FinTech Software Engineer,FinTech Software Engineer Consultant,MillenniumIT ESP,https://rooster.jobs/sl-jobs/fintech-software-engineer-142091,BSc (Hons) in Computer Science,"['Spring Boot', 'PostgreSQL', 'ISO 8583', 'Cryptography', 'Docker', 'Microservices', 'Java', 'Go']"
FinTech Software Engineer,FinTech Software Engineer,HNB,https://rooster.jobs/sl-jobs/fintech-software-engineer-791447,BSc in Finance,"['High Concurrency', 'Payment Gateways', 'Cryptography', 'REST API', 'PostgreSQL', 'Microservices', 'Docker', 'Spring Boot']"
FinTech Software Engineer,Lead FinTech Software Engineer Engineer,HCL Tech Sri Lanka,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-841679,BSc (Hons) in Computer Science,"['Microservices', 'Spring Boot', 'High Concurrency', 'Docker', 'Cryptography', 'PostgreSQL', 'Security']"
FinTech Software Engineer,Lead FinTech Software Engineer Engineer,Octave (John Keells Group),https://rooster.jobs/sl-jobs/fintech-software-engineer-315934,BSc (Hons) in Software Engineering,"['Security', 'Kafka', 'Cryptography', 'PostgreSQL', 'Docker', 'Java', 'Go', 'Payment Gateways']"
FinTech Software Engineer,Principal FinTech Software Engineer Developer,John Keells IT,https://topjobs.lk/sl-jobs/fintech-software-engineer-356769,BSc (Hons) in Computer Science,"['Spring Boot', 'Java', 'Docker', 'ISO 8583', 'Go', 'Payment Gateways', 'PostgreSQL', 'High Concurrency']"
FinTech Software Engineer,Associate FinTech Software Engineer,HNB,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-126012,Not Specified / Equivalent Experience,"['Cryptography', 'Docker', 'Security', 'REST API']"
FinTech Software Engineer,Senior FinTech Software Engineer Specialist,Sysco LABS,https://topjobs.lk/sl-jobs/fintech-software-engineer-681383,BSc in Finance,"['ISO 8583', 'Security', 'Java', 'Microservices', 'Go', 'PostgreSQL', 'REST API', 'Docker']"
FinTech Software Engineer,Associate FinTech Software Engineer,HCL Tech Sri Lanka,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-363579,Not Specified / Equivalent Experience,"['Microservices', 'REST API', 'Spring Boot', 'Cryptography', 'Java', 'Docker', 'Payment Gateways']"
FinTech Software Engineer,Junior FinTech Software Engineer Associate,Mitra Innovation,https://topjobs.lk/sl-jobs/fintech-software-engineer-994319,BSc (Hons) in Computer Science,"['REST API', 'Kafka', 'Payment Gateways', 'Security', 'Go', 'Spring Boot', 'PostgreSQL', 'High Concurrency']"
FinTech Software Engineer,FinTech Software Engineer Consultant,Sampath Bank,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-859365,BSc (Hons) in Computer Science,"['Microservices', 'High Concurrency', 'PostgreSQL', 'Go', 'Payment Gateways']"
FinTech Software Engineer,FinTech Software Engineer,Hatton National Bank,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-654501,BSc in Finance,"['Payment Gateways', 'High Concurrency', 'Cryptography', 'Docker', 'Kafka', 'PostgreSQL', 'ISO 8583', 'Microservices']"
FinTech Software Engineer,Enterprise FinTech Software Engineer Architect,MillenniumIT ESP,https://rooster.jobs/sl-jobs/fintech-software-engineer-845440,BSc (Hons) in Computer Science,"['Docker', 'Java', 'Cryptography', 'High Concurrency']"
FinTech Software Engineer,Associate FinTech Software Engineer,Brandix,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-405271,BSc in Finance,"['Payment Gateways', 'PostgreSQL', 'Spring Boot', 'ISO 8583', 'REST API', 'Java']"
FinTech Software Engineer,Principal FinTech Software Engineer Developer,John Keells IT,https://topjobs.lk/sl-jobs/fintech-software-engineer-183296,BSc (Hons) in Software Engineering,"['Payment Gateways', 'Spring Boot', 'High Concurrency', 'Kafka', 'PostgreSQL', 'Go']"
FinTech Software Engineer,FinTech Software Engineer Analyst,John Keells IT,https://rooster.jobs/sl-jobs/fintech-software-engineer-674062,BSc in Finance,"['Kafka', 'Java', 'High Concurrency', 'Go']"
FinTech Software Engineer,Enterprise FinTech Software Engineer Architect,Dialog Axiata,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-183487,BSc (Hons) in Computer Science,"['Cryptography', 'Security', 'High Concurrency', 'Go', 'Java', 'Microservices', 'REST API']"
FinTech Software Engineer,FinTech Software Engineer Analyst,Hatton National Bank,https://topjobs.lk/sl-jobs/fintech-software-engineer-800589,BSc (Hons) in Software Engineering,"['Cryptography', 'PostgreSQL', 'High Concurrency', 'Microservices']"
FinTech Software Engineer,FinTech Software Engineer Analyst,99x,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-254120,BSc in Finance,"['Docker', 'Kafka', 'Spring Boot', 'Payment Gateways']"
FinTech Software Engineer,Enterprise FinTech Software Engineer Architect,SLT-Mobitel,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-973289,BSc (Hons) in Software Engineering,"['Spring Boot', 'REST API', 'Payment Gateways', 'Kafka', 'PostgreSQL', 'ISO 8583']"
FinTech Software Engineer,Associate FinTech Software Engineer,Hatton National Bank,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-990715,BSc in Finance,"['Cryptography', 'Payment Gateways', 'High Concurrency', 'PostgreSQL', 'ISO 8583']"
FinTech Software Engineer,Lead FinTech Software Engineer Engineer,Zone24x7,https://topjobs.lk/sl-jobs/fintech-software-engineer-972574,BSc in Finance,"['ISO 8583', 'Microservices', 'Kafka', 'Java', 'High Concurrency', 'Go']"
FinTech Software Engineer,Lead FinTech Software Engineer Engineer,MAS Holdings,https://topjobs.lk/sl-jobs/fintech-software-engineer-292707,BSc (Hons) in Software Engineering,"['Go', 'Cryptography', 'Microservices', 'Docker', 'Payment Gateways', 'Kafka']"
FinTech Software Engineer,Junior FinTech Software Engineer Associate,Dialog Axiata,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-772179,BSc (Hons) in Software Engineering,"['Microservices', 'Security', 'Spring Boot', 'Payment Gateways', 'High Concurrency', 'REST API']"
FinTech Software Engineer,Lead FinTech Software Engineer Engineer,Octave (John Keells Group),https://topjobs.lk/sl-jobs/fintech-software-engineer-639636,BSc in Finance,"['Payment Gateways', 'Security', 'Spring Boot', 'High Concurrency', 'Cryptography', 'PostgreSQL', 'ISO 8583', 'Docker']"
FinTech Software Engineer,Principal FinTech Software Engineer Developer,Creative Software,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-139101,BSc in Finance,"['Microservices', 'Security', 'Java', 'Docker']"
FinTech Software Engineer,FinTech Software Engineer Analyst,Dialog Axiata,https://topjobs.lk/sl-jobs/fintech-software-engineer-571162,BSc (Hons) in Computer Science,"['Spring Boot', 'REST API', 'Cryptography', 'Kafka']"
Cloud Security Engineer,Lead Cloud Security Engineer Engineer,MAS Holdings,https://topjobs.lk/sl-jobs/cloud-security-engineer-924573,BSc (Hons) in Computer Science,"['SIEM', 'Firewalls', 'Docker', 'Compliance']"
Cloud Security Engineer,Cloud Security Engineer Analyst,MAS Holdings,https://topjobs.lk/sl-jobs/cloud-security-engineer-271649,Not Specified / Equivalent Experience,"['Cloud Security', 'Kubernetes', 'Terraform', 'DevSecOps', 'Firewalls', 'IAM', 'AWS', 'Compliance']"
Cloud Security Engineer,Cloud Security Engineer Consultant,Creative Software,https://rooster.jobs/sl-jobs/cloud-security-engineer-713171,BSc in Computer Networking / Cloud Computing,"['AWS', 'Azure', 'DevSecOps', 'Kubernetes', 'IAM', 'Incident Response', 'Compliance']"
Cloud Security Engineer,Principal Cloud Security Engineer Developer,IFS,https://rooster.jobs/sl-jobs/cloud-security-engineer-701808,BSc (Hons) in Cyber Security,"['Docker', 'DevSecOps', 'Firewalls', 'Azure', 'IAM']"
Cloud Security Engineer,Senior Cloud Security Engineer Specialist,HNB,https://rooster.jobs/sl-jobs/cloud-security-engineer-900291,BSc in Computer Networking / Cloud Computing,"['Incident Response', 'Compliance', 'Cloud Security', 'Cybersecurity', 'Docker']"
Cloud Security Engineer,Junior Cloud Security Engineer Associate,Virtusa,https://topjobs.lk/sl-jobs/cloud-security-engineer-700352,BSc in Computer Networking / Cloud Computing,"['Azure', 'Docker', 'Incident Response', 'Cybersecurity', 'Cloud Security', 'Compliance']"
Cloud Security Engineer,Enterprise Cloud Security Engineer Architect,Brandix,https://rooster.jobs/sl-jobs/cloud-security-engineer-297940,BSc (Hons) in Cyber Security,"['Cloud Security', 'DevSecOps', 'Incident Response', 'Firewalls']"
Cloud Security Engineer,Associate Cloud Security Engineer,SLT-Mobitel,https://rooster.jobs/sl-jobs/cloud-security-engineer-761850,BSc (Hons) in Computer Science,"['Cloud Security', 'DevSecOps', 'Compliance', 'SIEM', 'Firewalls', 'Azure', 'Terraform']"
Cloud Security Engineer,Cloud Security Engineer Consultant,LSEG,https://rooster.jobs/sl-jobs/cloud-security-engineer-997167,BSc (Hons) in Computer Science,"['SIEM', 'Azure', 'Docker', 'Cloud Security', 'DevSecOps']"
Cloud Security Engineer,Cloud Security Engineer,HCL Tech Sri Lanka,https://rooster.jobs/sl-jobs/cloud-security-engineer-757287,BSc in Computer Networking / Cloud Computing,"['IAM', 'Incident Response', 'SIEM', 'Firewalls', 'Terraform', 'Cloud Security', 'Docker', 'Compliance']"
Cloud Security Engineer,Cloud Security Engineer Analyst,Sampath Bank,https://rooster.jobs/sl-jobs/cloud-security-engineer-354052,BSc (Hons) in Cyber Security,"['Kubernetes', 'Cloud Security', 'DevSecOps', 'Docker', 'Compliance', 'SIEM', 'AWS', 'IAM']"
Cloud Security Engineer,Cloud Security Engineer,Octave (John Keells Group),https://topjobs.lk/sl-jobs/cloud-security-engineer-485944,BSc (Hons) in Computer Science,"['Kubernetes', 'Azure', 'Cloud Security', 'Terraform', 'DevSecOps', 'Cybersecurity']"
Cloud Security Engineer,Cloud Security Engineer Consultant,Dialog Axiata,https://linkedin.com/jobs/sl-jobs/cloud-security-engineer-933243,BSc in Computer Networking / Cloud Computing,"['Firewalls', 'Cloud Security', 'IAM', 'Kubernetes']"
Cloud Security Engineer,Associate Cloud Security Engineer,Zone24x7,https://topjobs.lk/sl-jobs/cloud-security-engineer-923024,Not Specified / Equivalent Experience,"['DevSecOps', 'IAM', 'AWS', 'SIEM']"
Cloud Security Engineer,Senior Cloud Security Engineer Specialist,CodeGen,https://linkedin.com/jobs/sl-jobs/cloud-security-engineer-911372,BSc in Computer Networking / Cloud Computing,"['Incident Response', 'Firewalls', 'Terraform', 'Kubernetes', 'AWS', 'Cybersecurity']"
Cloud Security Engineer,Enterprise Cloud Security Engineer Architect,IFS,https://rooster.jobs/sl-jobs/cloud-security-engineer-947293,BSc (Hons) in Cyber Security,"['Cloud Security', 'Incident Response', 'Docker', 'AWS', 'Kubernetes']"
Cloud Security Engineer,Lead Cloud Security Engineer Engineer,SLT-Mobitel,https://topjobs.lk/sl-jobs/cloud-security-engineer-210484,Not Specified / Equivalent Experience,"['Cloud Security', 'SIEM', 'IAM', 'Firewalls', 'Azure', 'Terraform', 'Incident Response', 'DevSecOps']"
Cloud Security Engineer,Lead Cloud Security Engineer Engineer,LSEG,https://linkedin.com/jobs/sl-jobs/cloud-security-engineer-281770,BSc (Hons) in Computer Science,"['Cloud Security', 'Kubernetes', 'SIEM', 'AWS', 'Docker', 'IAM', 'Compliance']"
Cloud Security Engineer,Senior Cloud Security Engineer Specialist,Octave (John Keells Group),https://rooster.jobs/sl-jobs/cloud-security-engineer-608679,BSc (Hons) in Computer Science,"['Kubernetes', 'Firewalls', 'Terraform', 'Azure', 'Compliance', 'Incident Response']"
Cloud Security Engineer,Lead Cloud Security Engineer Engineer,Creative Software,https://rooster.jobs/sl-jobs/cloud-security-engineer-464062,BSc in Computer Networking / Cloud Computing,"['Compliance', 'Azure', 'Cloud Security', 'Incident Response', 'IAM', 'DevSecOps', 'Docker']"
Cloud Security Engineer,Lead Cloud Security Engineer Engineer,CodeGen,https://topjobs.lk/sl-jobs/cloud-security-engineer-917311,BSc (Hons) in Cyber Security,"['Cybersecurity', 'AWS', 'DevSecOps', 'Terraform', 'Compliance', 'Azure', 'Kubernetes']"
Cloud Security Engineer,Principal Cloud Security Engineer Developer,Brandix,https://linkedin.com/jobs/sl-jobs/cloud-security-engineer-175684,BSc (Hons) in Cyber Security,"['Compliance', 'AWS', 'SIEM', 'DevSecOps', 'Incident Response', 'Kubernetes', 'Cloud Security']"
Cloud Security Engineer,Lead Cloud Security Engineer Engineer,CodeGen,https://topjobs.lk/sl-jobs/cloud-security-engineer-795106,BSc (Hons) in Computer Science,"['Cloud Security', 'DevSecOps', 'Compliance', 'Kubernetes', 'Terraform', 'Firewalls']"
Cloud Security Engineer,Enterprise Cloud Security Engineer Architect,WSO2,https://linkedin.com/jobs/sl-jobs/cloud-security-engineer-275259,BSc (Hons) in Computer Science,"['Incident Response', 'Docker', 'Terraform', 'SIEM', 'IAM', 'Cloud Security', 'AWS']"
Cloud Security Engineer,Cloud Security Engineer,Creative Software,https://rooster.jobs/sl-jobs/cloud-security-engineer-783803,BSc (Hons) in Cyber Security,"['Cybersecurity', 'Cloud Security', 'Terraform', 'AWS', 'IAM', 'SIEM']"
Cloud Security Engineer,Junior Cloud Security Engineer Associate,Dialog Axiata,https://rooster.jobs/sl-jobs/cloud-security-engineer-569794,BSc in Computer Networking / Cloud Computing,"['SIEM', 'DevSecOps', 'Terraform', 'IAM', 'AWS', 'Cybersecurity']"
Cloud Security Engineer,Cloud Security Engineer Analyst,Pearson Lanka,https://linkedin.com/jobs/sl-jobs/cloud-security-engineer-321399,BSc (Hons) in Computer Science,"['AWS', 'Cloud Security', 'Terraform', 'Docker']"
Cloud Security Engineer,Cloud Security Engineer Analyst,Zone24x7,https://topjobs.lk/sl-jobs/cloud-security-engineer-285436,BSc in Computer Networking / Cloud Computing,"['DevSecOps', 'Incident Response', 'IAM', 'SIEM', 'AWS']"
Cloud Security Engineer,Junior Cloud Security Engineer Associate,Virtusa,https://topjobs.lk/sl-jobs/cloud-security-engineer-627581,BSc in Computer Networking / Cloud Computing,"['Cybersecurity', 'Compliance', 'SIEM', 'Docker']"
Cloud Security Engineer,Cloud Security Engineer Consultant,SLT-Mobitel,https://linkedin.com/jobs/sl-jobs/cloud-security-engineer-235037,BSc (Hons) in Computer Science,"['Cybersecurity', 'Azure', 'SIEM', 'Cloud Security', 'Kubernetes']"
Cloud Security Engineer,Principal Cloud Security Engineer Developer,Virtusa,https://linkedin.com/jobs/sl-jobs/cloud-security-engineer-482481,BSc in Computer Networking / Cloud Computing,"['Cloud Security', 'SIEM', 'Docker', 'Firewalls', 'IAM', 'DevSecOps']"
Cloud Security Engineer,Senior Cloud Security Engineer Specialist,Virtusa,https://rooster.jobs/sl-jobs/cloud-security-engineer-468928,BSc (Hons) in Cyber Security,"['Firewalls', 'Azure', 'Kubernetes', 'IAM', 'Cloud Security', 'Docker']"
Cloud Security Engineer,Senior Cloud Security Engineer Specialist,Mitra Innovation,https://rooster.jobs/sl-jobs/cloud-security-engineer-940214,BSc in Computer Networking / Cloud Computing,"['AWS', 'Firewalls', 'Compliance', 'Incident Response', 'Cybersecurity', 'Cloud Security']"
Cloud Security Engineer,Cloud Security Engineer Consultant,MillenniumIT ESP,https://rooster.jobs/sl-jobs/cloud-security-engineer-754906,Not Specified / Equivalent Experience,"['Docker', 'Azure', 'Incident Response', 'Cybersecurity', 'Compliance', 'Kubernetes', 'Firewalls', 'Cloud Security']"
Cloud Security Engineer,Lead Cloud Security Engineer Engineer,Sysco LABS,https://rooster.jobs/sl-jobs/cloud-security-engineer-877174,Not Specified / Equivalent Experience,"['Terraform', 'AWS', 'Firewalls', 'Cybersecurity']"
